index,time,coverage,leg,cog,sog,true_wind_dir
61,2023-11-17 20:01:42,1.0,5,118.7050617594081,1.5264710743801653,5.228958333333334
62,2023-11-17 20:05:43,1.0,6,163.06984851653573,1.528633744855967,4.79265306122449
63,2023-11-17 20:09:45,1.0,7,209.46105940178344,1.5296359832635984,3.695106382978723
64,2023-11-17 20:13:43,2.0,0,253.6884129656535,4.183950943396227,4.384716981132076
65,2023-11-17 20:18:07,2.0,1,299.7047138764208,4.315476377952756,2.7580392156862743
66,2023-11-17 20:22:20,2.0,2,342.4999471846034,4.369932692307692,3.367307692307693
67,2023-11-17 20:26:39,2.0,3,31.119916900582947,4.379301556420233,5.460000000000002
68,2023-11-17 20:30:55,2.0,4,72.44871559311689,4.384102766798419,5.2062
69,2023-11-17 20:35:07,2.0,5,117.75650563166819,4.410220472440945,4.672745098039216
70,2023-11-17 20:39:20,2.0,6,162.25308764574848,4.362886639676114,5.835306122448978
71,2023-11-17 20:43:26,2.0,7,206.73914578990897,4.276941391941392,2.0205555555555557
72,2023-11-17 20:47:58,2.0,0,252.78486530519328,3.744688596491228,5.466739130434782
73,2023-11-17 20:51:45,2.0,1,297.901997808243,3.5899834710743797,3.1783333333333332
74,2023-11-17 20:55:46,2.0,2,341.9631609902193,3.5999041666666662,5.885833333333333
75,2023-11-17 20:59:45,2.0,3,30.678041848903995,3.6088223140495863,5.824583333333334
76,2023-11-17 21:03:46,2.0,4,70.71133820206977,3.6038403361344535,5.6089361702127665
77,2023-11-17 21:07:43,2.0,5,114.72498435163749,3.6128065843621404,5.538571428571428
78,2023-11-17 21:11:45,2.0,6,159.8339751407972,3.5991851851851853,5.255416666666667
79,2023-11-17 21:15:47,2.0,7,205.67434629078485,3.5866489795918373,4.91
80,2023-11-17 21:19:51,2.0,0,250.64218077744,2.571415254237288,5.6991489361702135
81,2023-11-17 21:23:46,2.0,1,294.49304020319386,2.5658780487804878,1.3551020408163266
82,2023-11-17 21:27:51,2.0,2,339.93099839055617,2.5683291666666666,5.5825000000000005
83,2023-11-17 21:31:50,2.0,3,29.892991021875144,2.5706213991769546,5.785
84,2023-11-17 21:35:52,2.0,4,67.95652557002178,2.5722272727272726,5.840416666666667
85,2023-11-17 21:39:53,2.0,5,113.98735084871139,2.5684315352697094,4.23
86,2023-11-17 21:43:53,2.0,6,158.9831828163657,2.5681487603305784,2.519591836734694
87,2023-11-17 21:47:54,2.0,7,203.4748235166749,2.5663541666666667,4.620833333333334
88,2023-11-17 21:51:53,2.0,0,248.5321094739968,1.4830923694779117,5.5196000000000005
89,2023-11-17 21:56:01,2.0,1,291.7473908282618,1.5283183673469387,5.62734693877551
90,2023-11-17 22:00:05,2.0,2,337.2988948386261,1.5338657024793387,5.514583333333333
91,2023-11-17 22:04:06,2.0,3,29.867562482981185,1.5346036585365854,5.844897959183673
92,2023-11-17 22:08:11,2.0,4,66.01258649189211,1.541329875518672,5.81125
93,2023-11-17 22:12:11,2.0,5,112.09123127889028,1.5392738589211619,5.926041666666666
94,2023-11-17 22:16:11,2.0,6,156.8584573505794,1.526592050209205,5.838125000000001
95,2023-11-17 22:20:09,2.0,7,201.37964474119968,1.4475531914893616,5.436315789473684
