"Ship:","4174","","Survey:","2023001016","","Date:","18.11.2023"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","12:39:00","","","5930.177","6943.435714 N","01741.560722 E","","292.16","0.3","8.2","14.1","298","0.4","1011.4","79","","","","","","","","","","","","","",""
"  -->","12:40:00","","","5930.177","6943.435812 N","01741.559892 E","","292.62","0.2","8.2","12.0","297","0.2","1011.4","76","","","","","","","","","","","","","",""
"  -->","12:41:00","","","5930.177","6943.435732 N","01741.560312 E","","297.04","0.1","8.2","13.4","298","0.2","1011.6","78","","","","","","","","","","","","","",""
"  -->","12:42:00","","","5930.177","6943.435144 N","01741.559764 E","","296.72","0.3","8.2","13.5","304","0.0","1011.7","78","","","","","","","","","","","","","",""
"  -->","12:43:00","","","5930.177","6943.434949 N","01741.560902 E","","300.23","0.4","8.2","12.3","309","0.1","1011.6","76","","","","","","","","","","","","","",""
"  -->","12:44:00","","","5930.177","6943.435603 N","01741.561259 E","","302.16","0.2","8.2","10.7","319","0.3","1011.7","75","","","","","","","","","","","","","",""
"  -->","12:45:00","","","5930.177","6943.435027 N","01741.559695 E","","301.16","0.1","8.2","11.2","317","0.6","1011.7","73","","","","","","","","","","","","","",""
"  -->","12:46:00","","","5930.177","6943.435385 N","01741.561139 E","","301.60","0.2","8.2","8.0","325","0.6","1011.6","66","","","","","","","","","","","","","",""
"  -->","12:47:00","","","5930.177","6943.435900 N","01741.561011 E","","301.94","0.1","8.2","5.6","320","0.5","1011.6","61","","","","","","","","","","","","","",""
"  -->","12:48:00","","","5930.177","6943.435708 N","01741.561451 E","","302.01","0.0","8.2","5.5","309","0.6","1011.7","63","","","","","","","","","","","","","",""
"  -->","12:49:00","","","5930.177","6943.435928 N","01741.561829 E","","302.16","0.3","8.2","5.2","301","0.6","1011.7","63","","","","","","","","","","","","","",""
"  -->","12:50:00","","","5930.177","6943.435747 N","01741.560848 E","","302.07","0.1","8.2","5.6","313","0.7","1011.8","62","","","","","","","","","","","","","",""
"  -->","12:51:00","","","5930.177","6943.435588 N","01741.560035 E","","301.22","0.4","8.2","4.1","298","0.8","1011.8","61","","","","","","","","","","","","","",""
"  -->","12:52:00","","","5930.177","6943.435381 N","01741.560634 E","","300.83","0.2","8.2","6.6","299","1.1","1011.7","62","","","","","","","","","","","","","",""
"  -->","12:53:00","","","5930.177","6943.435481 N","01741.561568 E","","301.31","0.4","8.2","6.0","299","1.3","1011.8","60","","","","","","","","","","","","","",""
"  -->","12:54:00","","","5930.177","6943.435847 N","01741.561945 E","","302.10","0.4","8.2","8.0","305","1.5","1011.7","59","","","","","","","","","","","","","",""
"  -->","12:55:00","","","5930.177","6943.435456 N","01741.561178 E","","302.34","0.2","8.2","7.3","296","1.5","1011.7","58","","","","","","","","","","","","","",""
"  -->","12:56:00","","","5930.177","6943.435451 N","01741.560492 E","","300.35","0.4","8.2","7.1","298","1.6","1011.7","57","","","","","","","","","","","","","",""
"  -->","12:57:00","","","5930.177","6943.435346 N","01741.559754 E","","301.38","0.0","8.2","7.1","303","1.7","1011.7","58","","","","","","","","","","","","","",""
"  -->","12:58:00","","","5930.177","6943.435573 N","01741.560980 E","","300.74","0.1","8.2","7.7","301","1.8","1011.6","59","","","","","","","","","","","","","",""
"  -->","12:59:00","","","5930.177","6943.436069 N","01741.560702 E","","300.81","0.2","8.2","8.2","287","1.9","1011.7","59","","","","","","","","","","","","","",""
"  -->","13:00:00","","","5930.177","6943.436282 N","01741.561199 E","","303.14","0.3","8.2","7.3","293","1.8","1011.7","58","","","","","","","","","","","","","",""
"  -->","13:01:00","","","5930.177","6943.435915 N","01741.560724 E","","301.86","0.2","8.2","6.2","291","1.7","1011.7","58","","","","","","","","","","","","","",""
"  -->","13:02:00","","","5930.177","6943.435570 N","01741.561394 E","","301.24","0.4","8.2","7.2","284","1.8","1011.7","58","","","","","","","","","","","","","",""
"  -->","13:03:00","","","5930.177","6943.435751 N","01741.561844 E","","301.69","0.1","8.2","7.0","297","1.9","1011.7","59","","","","","","","","","","","","","",""
"  -->","13:04:00","","","5930.177","6943.435193 N","01741.561100 E","","300.77","0.4","8.2","5.4","295","1.8","1011.7","60","","","","","","","","","","","","","",""
"  -->","13:05:00","","","5930.177","6943.435265 N","01741.560107 E","","300.34","0.4","8.2","6.8","298","1.8","1011.7","60","","","","","","","","","","","","","",""
"  -->","13:06:00","","","5930.177","6943.434987 N","01741.560754 E","","299.49","0.5","8.2","8.5","302","1.8","1011.7","60","","","","","","","","","","","","","",""
"  -->","13:07:00","","","5930.177","6943.435554 N","01741.560610 E","","300.39","0.4","8.2","8.6","301","1.9","1011.6","60","","","","","","","","","","","","","",""
"  -->","13:08:00","","","5930.177","6943.435897 N","01741.562236 E","","301.89","0.4","8.2","9.5","301","2.1","1011.6","60","","","","","","","","","","","","","",""
"  -->","13:09:00","","","5930.177","6943.435733 N","01741.559902 E","","300.53","0.4","8.2","10.3","307","2.1","1011.6","62","","","","","","","","","","","","","",""
"  -->","13:10:00","","","5930.177","6943.435095 N","01741.560535 E","","301.49","0.4","8.2","10.9","291","2.0","1011.5","64","","","","","","","","","","","","","",""
"  -->","13:11:00","","","5930.177","6943.435853 N","01741.561696 E","","301.23","0.1","8.2","12.6","296","2.2","1011.5","68","","","","","","","","","","","","","",""
"  -->","13:12:00","","","5930.177","6943.436182 N","01741.561296 E","","302.91","0.4","8.2","10.6","296","1.9","1011.5","66","","","","","","","","","","","","","",""
"  -->","13:13:00","","","5930.177","6943.436250 N","01741.561745 E","","303.06","0.2","8.2","12.3","289","2.0","1011.6","66","","","","","","","","","","","","","",""
"  -->","13:14:00","","","5930.177","6943.435455 N","01741.560570 E","","300.76","0.1","8.2","11.6","309","2.1","1011.6","65","","","","","","","","","","","","","",""
"  -->","13:15:00","","","5930.177","6943.435209 N","01741.559553 E","","300.70","0.2","8.2","11.0","287","2.0","1011.6","65","","","","","","","","","","","","","",""
"  -->","13:16:00","","","5930.177","6943.435359 N","01741.562784 E","","301.53","0.1","8.2","12.4","300","2.1","1011.5","64","","","","","","","","","","","","","",""
"  -->","13:17:00","","","5930.177","6943.435459 N","01741.559898 E","","300.85","0.3","8.2","10.2","305","1.8","1011.5","61","","","","","","","","","","","","","",""
"  -->","13:18:00","","","5930.177","6943.435639 N","01741.559966 E","","300.91","0.3","8.2","11.5","291","2.0","1011.4","58","","","","","","","","","","","","","",""
"  -->","13:19:00","","","5930.177","6943.436077 N","01741.561984 E","","303.08","0.6","8.2","10.8","295","2.0","1011.5","58","","","","","","","","","","","","","",""
"  -->","13:20:00","","","5930.177","6943.435456 N","01741.563173 E","","302.16","0.3","8.2","10.3","294","2.0","1011.6","59","","","","","","","","","","","","","",""
"  -->","13:21:00","","","5930.177","6943.436485 N","01741.560918 E","","303.11","0.3","8.2","10.9","284","2.0","1011.6","60","","","","","","","","","","","","","",""
"  -->","13:22:00","","","5930.177","6943.436081 N","01741.561383 E","","301.78","0.5","8.2","12.1","300","2.1","1011.7","61","","","","","","","","","","","","","",""
"  -->","13:23:00","","","5930.177","6943.435392 N","01741.560069 E","","299.88","0.4","8.2","9.8","290","1.8","1011.6","60","","","","","","","","","","","","","",""
"  -->","13:24:00","","","5930.177","6943.435669 N","01741.559564 E","","300.94","0.2","8.2","13.5","311","2.0","1011.5","62","","","","","","","","","","","","","",""
"  -->","13:25:00","","","5930.177","6943.434970 N","01741.557931 E","","299.90","0.3","8.2","13.4","307","1.7","1011.5","68","","","","","","","","","","","","","",""
"  -->","13:26:00","","","5930.177","6943.435259 N","01741.559752 E","","301.31","0.1","8.2","12.0","312","1.5","1011.2","74","","","","","","","","","","","","","",""
"  -->","13:27:00","","","5930.177","6943.435061 N","01741.559796 E","","301.15","0.2","8.2","12.9","317","1.3","1011.3","76","","","","","","","","","","","","","",""
"  -->","13:28:00","","","5930.177","6943.435291 N","01741.560296 E","","300.79","0.2","8.2","11.6","324","1.4","1011.3","78","","","","","","","","","","","","","",""
"  -->","13:29:00","","","5930.177","6943.434900 N","01741.559464 E","","301.43","0.2","8.2","11.8","336","1.5","1011.3","81","","","","","","","","","","","","","",""
"  -->","13:30:00","","","5930.177","6943.435166 N","01741.560095 E","","300.75","0.3","8.2","13.4","322","1.3","1011.3","80","","","","","","","","","","","","","",""
"  -->","13:31:00","","","5930.177","6943.435557 N","01741.562173 E","","300.67","0.3","8.2","14.2","320","1.0","1011.3","81","","","","","","","","","","","","","",""
"  -->","13:32:00","","","5930.177","6943.434875 N","01741.559575 E","","300.56","0.1","8.2","14.2","326","0.9","1011.2","78","","","","","","","","","","","","","",""
"  -->","13:33:00","","","5930.177","6943.435427 N","01741.560506 E","","301.14","0.1","8.2","12.8","321","0.8","1011.2","80","","","","","","","","","","","","","",""
"  -->","13:34:00","","","5930.177","6943.435406 N","01741.560442 E","","301.45","0.1","8.2","13.8","326","0.9","1011.2","81","","","","","","","","","","","","","",""
"  -->","13:35:00","","","5930.177","6943.434679 N","01741.559786 E","","300.03","0.7","8.2","13.7","334","0.4","1011.3","84","","","","","","","","","","","","","",""
"  -->","13:36:00","","","5930.177","6943.435867 N","01741.560357 E","","302.66","0.2","8.2","12.4","328","0.5","1011.2","82","","","","","","","","","","","","","",""
"  -->","13:37:00","","","5930.177","6943.435578 N","01741.561190 E","","300.70","0.3","8.2","11.8","331","0.3","1011.4","85","","","","","","","","","","","","","",""
"  -->","13:38:00","","","5930.177","6943.434985 N","01741.560892 E","","301.06","0.2","8.2","11.3","327","0.3","1011.4","82","","","","","","","","","","","","","",""
"  -->","13:39:00","","","5930.177","6943.435959 N","01741.561418 E","","301.07","0.3","8.2","9.7","326","0.4","1011.4","83","","","","","","","","","","","","","",""
"  -->","13:40:00","","","5930.177","6943.435564 N","01741.561257 E","","301.51","0.3","8.2","11.1","325","0.7","1011.5","83","","","","","","","","","","","","","",""
"  -->","13:41:00","","","5930.177","6943.435343 N","01741.559700 E","","301.92","0.2","8.2","10.8","320","0.9","1011.5","83","","","","","","","","","","","","","",""
"  -->","13:42:00","","","5930.177","6943.435641 N","01741.562372 E","","301.45","0.5","8.2","10.5","313","1.0","1011.4","82","","","","","","","","","","","","","",""
"  -->","13:43:00","","","5930.177","6943.435624 N","01741.560409 E","","300.83","0.2","8.2","9.7","321","0.9","1011.5","79","","","","","","","","","","","","","",""
"  -->","13:44:00","","","5930.177","6943.435431 N","01741.560772 E","","302.28","0.1","8.2","9.0","313","0.9","1011.5","79","","","","","","","","","","","","","",""
"  -->","13:45:00","","","5930.177","6943.435524 N","01741.561799 E","","301.51","0.1","8.2","10.4","317","1.0","1011.5","78","","","","","","","","","","","","","",""
"  -->","13:46:00","","","5930.177","6943.435548 N","01741.560096 E","","301.08","0.1","8.2","9.8","310","1.1","1011.6","77","","","","","","","","","","","","","",""
"  -->","13:47:00","","","5930.177","6943.435256 N","01741.560623 E","","300.58","0.2","8.2","10.0","310","0.9","1011.5","73","","","","","","","","","","","","","",""
"  -->","13:48:00","","","5930.177","6943.435297 N","01741.560261 E","","301.80","0.2","8.2","10.4","315","0.9","1011.6","72","","","","","","","","","","","","","",""
"  -->","13:49:00","","","5930.177","6943.435566 N","01741.560217 E","","302.30","0.4","8.2","9.8","310","0.9","1011.4","70","","","","","","","","","","","","","",""
"  -->","13:50:00","","","5930.177","6943.435671 N","01741.560973 E","","300.97","0.2","8.2","10.3","319","1.0","1011.5","73","","","","","","","","","","","","","",""
"  -->","13:51:00","","","5930.177","6943.435391 N","01741.560312 E","","301.03","0.2","8.2","9.9","308","0.9","1011.5","74","","","","","","","","","","","","","",""
"  -->","13:52:00","","","5930.177","6943.435769 N","01741.562184 E","","302.66","0.2","8.2","9.1","312","0.8","1011.4","73","","","","","","","","","","","","","",""
"  -->","13:53:00","","","5930.177","6943.435524 N","01741.561484 E","","301.67","0.3","8.2","10.1","321","1.0","1011.5","74","","","","","","","","","","","","","",""
"  -->","13:54:00","","","5930.177","6943.435107 N","01741.560238 E","","300.58","0.4","8.2","8.1","334","1.0","1011.5","77","","","","","","","","","","","","","",""
"  -->","13:55:00","","","5930.177","6943.435870 N","01741.560049 E","","300.67","0.3","8.2","8.7","327","1.1","1011.5","79","","","","","","","","","","","","","",""
"  -->","13:56:00","","","5930.177","6943.435770 N","01741.560735 E","","301.68","0.2","8.2","9.7","312","1.1","1011.5","78","","","","","","","","","","","","","",""
"  -->","13:57:00","","","5930.177","6943.435496 N","01741.560448 E","","301.33","0.4","8.2","9.3","319","1.1","1011.4","75","","","","","","","","","","","","","",""
"  -->","13:58:00","","","5930.177","6943.435775 N","01741.561690 E","","302.43","0.1","8.2","8.1","309","1.1","1011.5","74","","","","","","","","","","","","","",""
"  -->","13:59:00","","","5930.177","6943.435360 N","01741.560269 E","","300.40","0.4","8.2","10.3","323","1.1","1011.5","73","","","","","","","","","","","","","",""
"  -->","14:00:00","","","5930.177","6943.435184 N","01741.560453 E","","300.61","0.1","8.2","7.8","308","1.1","1011.5","73","","","","","","","","","","","","","",""
"  -->","14:01:00","","","5930.177","6943.435842 N","01741.561824 E","","301.47","0.1","8.2","8.9","318","1.1","1011.5","73","","","","","","","","","","","","","",""
"  -->","14:02:00","","","5930.177","6943.435354 N","01741.559943 E","","300.07","0.2","8.2","8.4","323","1.3","1011.5","73","","","","","","","","","","","","","",""
"  -->","14:03:00","","","5930.177","6943.435689 N","01741.561511 E","","300.72","0.3","8.2","8.6","309","1.2","1011.5","73","","","","","","","","","","","","","",""
"  -->","14:04:00","","","5930.177","6943.435730 N","01741.560507 E","","301.45","0.3","8.2","9.3","323","1.0","1011.5","71","","","","","","","","","","","","","",""
"  -->","14:05:00","","","5930.177","6943.435475 N","01741.559865 E","","301.37","0.3","8.2","7.6","320","1.1","1011.4","70","","","","","","","","","","","","","",""
"  -->","14:06:00","","","5930.177","6943.435073 N","01741.560774 E","","300.95","0.3","8.2","6.7","322","1.0","1011.4","70","","","","","","","","","","","","","",""
"  -->","14:07:00","","","5930.177","6943.435483 N","01741.560795 E","","301.31","0.2","8.2","8.8","308","1.2","1011.5","70","","","","","","","","","","","","","",""
"  -->","14:08:00","","","5930.177","6943.435376 N","01741.561592 E","","300.10","0.1","8.2","9.3","309","1.3","1011.4","67","","","","","","","","","","","","","",""
"  -->","14:09:00","","","5930.177","6943.435523 N","01741.560051 E","","301.38","0.3","8.2","9.4","312","1.1","1011.3","65","","","","","","","","","","","","","",""
"  -->","14:10:00","","","5930.177","6943.436133 N","01741.560419 E","","302.13","0.4","8.2","10.3","311","1.2","1011.4","66","","","","","","","","","","","","","",""
"  -->","14:11:00","","","5930.177","6943.435778 N","01741.559897 E","","301.62","0.2","8.2","9.8","316","1.2","1011.4","66","","","","","","","","","","","","","",""
"  -->","14:12:00","","","5930.177","6943.434773 N","01741.560896 E","","301.63","0.4","8.2","","","1.1","1011.4","65","","","","","","","","","","","","","",""
"  -->","14:13:00","","","5930.177","6943.436211 N","01741.560915 E","","302.48","0.3","8.2","8.9","308","1.2","1011.4","68","","","","","","","","","","","","","",""
"  -->","14:14:00","","","5930.177","6943.435627 N","01741.559903 E","","300.64","0.2","8.2","10.8","323","1.3","1011.4","68","","","","","","","","","","","","","",""
"  -->","14:15:00","","","5930.177","6943.435213 N","01741.558728 E","","301.75","0.3","8.2","9.3","324","1.4","1011.4","67","","","","","","","","","","","","","",""
"  -->","14:16:00","","","5930.177","6943.435485 N","01741.561519 E","","301.20","0.1","8.2","9.5","326","1.4","1011.3","68","","","","","","","","","","","","","",""
"  -->","14:17:00","","","5930.177","6943.434930 N","01741.560904 E","","299.86","0.2","8.2","9.5","322","1.3","1011.4","67","","","","","","","","","","","","","",""
"  -->","14:18:00","","","5930.177","6943.435425 N","01741.561883 E","","301.26","0.2","8.2","10.0","321","1.3","1011.4","67","","","","","","","","","","","","","",""
"  -->","14:19:00","","","5930.177","6943.435708 N","01741.560642 E","","301.23","0.1","8.2","9.1","328","1.2","1011.3","64","","","","","","","","","","","","","",""
"  -->","14:20:00","","","5930.177","6943.435156 N","01741.559469 E","","300.54","0.1","8.2","9.4","323","1.3","1011.3","65","","","","","","","","","","","","","",""
"  -->","14:21:00","","","5930.177","6943.435762 N","01741.560425 E","","314.38","0.2","8.2","9.6","315","1.2","1011.4","66","","","","","","","","","","","","","",""
"  -->","14:22:00","","","5930.177","6943.436076 N","01741.562271 E","","323.81","0.4","8.2","8.0","327","1.6","1011.4","68","","","","","","","","","","","","","",""
"  -->","14:23:00","","","5930.177","6943.436053 N","01741.562597 E","","323.47","0.1","8.2","7.7","307","1.7","1011.5","69","","","","","","","","","","","","","",""
"  -->","14:24:00","","","5930.177","6943.435121 N","01741.563967 E","","322.17","0.1","8.2","9.4","319","1.6","1011.5","71","","","","","","","","","","","","","",""
"  -->","14:25:00","","","5930.177","6943.435557 N","01741.562251 E","","323.01","0.3","8.2","9.7","324","1.6","1011.5","66","","","","","","","","","","","","","",""
"  -->","14:26:00","","","5930.177","6943.436226 N","01741.562557 E","","322.52","0.0","8.2","9.9","312","1.6","1011.4","63","","","","","","","","","","","","","",""
"  -->","14:27:00","","","5930.177","6943.436263 N","01741.563510 E","","323.08","0.2","8.2","7.9","306","1.5","1011.5","62","","","","","","","","","","","","","",""
"  -->","14:28:00","","","5930.177","6943.436001 N","01741.563155 E","","321.24","0.2","8.2","8.8","320","1.7","1011.5","64","","","","","","","","","","","","","",""
"  -->","14:29:00","","","5930.177","6943.435522 N","01741.561800 E","","320.63","0.3","8.2","7.7","310","1.5","1011.6","65","","","","","","","","","","","","","",""
"  -->","14:30:00","","","5930.177","6943.435375 N","01741.562132 E","","320.53","0.6","8.2","7.6","315","1.6","1011.6","64","","","","","","","","","","","","","",""
"  -->","14:31:00","","","5930.177","6943.436140 N","01741.562803 E","","322.28","0.5","8.2","10.6","319","1.7","1011.7","66","","","","","","","","","","","","","",""
"  -->","14:32:00","","","5930.177","6943.435651 N","01741.562654 E","","321.51","0.3","8.2","11.2","314","1.6","1011.6","68","","","","","","","","","","","","","",""
"  -->","14:33:00","","","5930.177","6943.435818 N","01741.560384 E","","320.51","0.1","8.2","13.9","331","1.7","1011.5","74","","","","","","","","","","","","","",""
"  -->","14:34:00","","","5930.177","6943.435177 N","01741.558445 E","","319.51","0.3","8.2","11.6","318","1.6","1011.3","73","","","","","","","","","","","","","",""
"  -->","14:35:00","","","5930.177","6943.435474 N","01741.563234 E","","322.59","0.1","8.2","11.9","309","1.7","1011.4","79","","","","","","","","","","","","","",""
"  -->","14:36:00","","","5930.177","6943.435955 N","01741.563319 E","","323.37","0.1","8.2","12.3","315","1.3","1011.6","75","","","","","","","","","","","","","",""
"  -->","14:37:00","","","5930.177","6943.435625 N","01741.562473 E","","322.27","0.3","8.2","11.7","313","1.3","1011.6","76","","","","","","","","","","","","","",""
"  -->","14:38:00","","","5930.177","6943.435740 N","01741.562908 E","","322.48","0.3","8.2","11.3","317","1.2","1011.5","74","","","","","","","","","","","","","",""
"  -->","14:39:00","","","5930.177","6943.435367 N","01741.561801 E","","320.69","0.2","8.2","12.1","310","1.1","1011.6","73","","","","","","","","","","","","","",""
"  -->","14:40:00","","","5930.177","6943.435479 N","01741.561652 E","","321.77","0.3","8.2","10.1","306","1.1","1011.6","72","","","","","","","","","","","","","",""
"  -->","14:41:00","","","5930.177","6943.435782 N","01741.562123 E","","322.49","0.3","8.2","12.6","304","1.2","1011.6","72","","","","","","","","","","","","","",""
"  -->","14:42:00","","","5930.177","6943.435762 N","01741.561679 E","","321.58","0.1","8.2","11.0","318","1.5","1011.7","74","","","","","","","","","","","","","",""
"  -->","14:43:00","","","5930.177","6943.435229 N","01741.562288 E","","321.54","0.1","8.2","9.7","319","1.3","1011.6","73","","","","","","","","","","","","","",""
"  -->","14:44:00","","","5930.177","6943.435715 N","01741.561044 E","","321.46","0.1","8.2","10.5","315","1.4","1011.6","73","","","","","","","","","","","","","",""
"  -->","14:45:00","","","5930.177","6943.435692 N","01741.560875 E","","321.09","0.2","8.2","10.0","313","1.2","1011.6","73","","","","","","","","","","","","","",""
"  -->","14:46:00","","","5930.177","6943.435051 N","01741.561641 E","","320.46","0.1","8.2","9.4","323","1.4","1011.6","72","","","","","","","","","","","","","",""
"  -->","14:47:00","","","5930.177","6943.435532 N","01741.560305 E","","320.48","0.1","8.2","9.6","311","1.4","1011.6","71","","","","","","","","","","","","","",""
"  -->","14:48:00","","","5930.177","6943.435712 N","01741.561590 E","","322.03","0.2","8.2","9.5","305","1.5","1011.6","69","","","","","","","","","","","","","",""
"  -->","14:49:00","","","5930.177","6943.435893 N","01741.562799 E","","322.65","0.2","8.2","9.8","295","1.7","1011.7","65","","","","","","","","","","","","","",""
"  -->","14:50:00","","","5930.177","6943.435647 N","01741.562613 E","","322.08","0.2","8.2","10.4","301","2.0","1011.7","63","","","","","","","","","","","","","",""
"  -->","14:51:00","","","5930.177","6943.436322 N","01741.565210 E","","324.37","0.2","8.2","13.0","294","1.8","1011.7","61","","","","","","","","","","","","","",""
"  -->","14:52:00","","","5930.177","6943.436085 N","01741.564208 E","","321.81","0.2","8.2","11.6","301","1.7","1011.8","61","","","","","","","","","","","","","",""
"  -->","14:53:00","","","5930.177","6943.435288 N","01741.560375 E","","321.10","0.1","8.2","11.4","305","1.7","1011.8","58","","","","","","","","","","","","","",""
"  -->","14:54:00","","","5930.177","6943.435232 N","01741.560323 E","","321.19","0.1","8.2","10.6","294","1.6","1011.7","60","","","","","","","","","","","","","",""
"  -->","14:55:00","","","5930.177","6943.435636 N","01741.563081 E","","322.34","0.2","8.2","12.7","303","1.3","1011.6","60","","","","","","","","","","","","","",""
"  -->","14:56:00","","","5930.177","6943.436297 N","01741.562026 E","","321.79","0.2","8.2","13.1","291","1.4","1011.8","65","","","","","","","","","","","","","",""
"  -->","14:57:00","","","5930.177","6943.436183 N","01741.562320 E","","321.74","0.3","8.2","11.8","279","1.3","1011.8","66","","","","","","","","","","","","","",""
"  -->","14:58:00","","","5930.177","6943.436239 N","01741.563986 E","","321.01","0.2","8.2","12.4","279","1.4","1011.8","68","","","","","","","","","","","","","",""
"  -->","14:59:00","","","5930.177","6943.436044 N","01741.562374 E","","321.12","0.1","8.2","13.1","280","1.3","1011.8","66","","","","","","","","","","","","","",""
"  -->","15:00:00","","","5930.177","6943.435684 N","01741.561294 E","","321.13","0.1","8.2","11.2","279","1.1","1011.9","63","","","","","","","","","","","","","",""
"  -->","15:01:00","","","5930.177","6943.435637 N","01741.562975 E","","321.72","0.1","8.2","11.7","281","1.3","1011.8","62","","","","","","","","","","","","","",""
"  -->","15:02:00","","","5930.177","6943.435214 N","01741.561011 E","","321.79","0.3","8.2","10.0","286","1.8","1011.7","60","","","","","","","","","","","","","",""
"  -->","15:03:00","","","5930.177","6943.435051 N","01741.563388 E","","321.42","0.4","8.2","8.7","284","1.4","1011.7","58","","","","","","","","","","","","","",""
"  -->","15:04:00","","","5930.177","6943.435380 N","01741.562361 E","","321.19","0.3","8.2","9.4","296","1.4","1011.7","58","","","","","","","","","","","","","",""
"  -->","15:05:00","","","5930.177","6943.435089 N","01741.560271 E","","320.99","0.2","8.2","7.7","301","1.4","1011.6","59","","","","","","","","","","","","","",""
"  -->","15:06:00","","","5930.177","6943.435650 N","01741.560924 E","","321.76","0.1","8.2","6.2","292","1.4","1011.6","60","","","","","","","","","","","","","",""
"  -->","15:07:00","","","5930.177","6943.435925 N","01741.561147 E","","321.15","0.3","8.2","7.3","303","1.5","1011.6","61","","","","","","","","","","","","","",""
"  -->","15:08:00","","","5930.177","6943.435185 N","01741.560140 E","","321.21","0.2","8.2","7.1","305","1.4","1011.5","60","","","","","","","","","","","","","",""
"  -->","15:09:00","","","5930.177","6943.436009 N","01741.561963 E","","320.95","0.2","8.2","8.5","338","1.6","1011.5","61","","","","","","","","","","","","","",""
"  -->","15:10:00","","","5930.177","6943.435364 N","01741.560839 E","","320.21","0.1","8.2","7.0","337","1.3","1011.4","66","","","","","","","","","","","","","",""
"  -->","15:11:00","","","5930.177","6943.435238 N","01741.559707 E","","319.50","0.1","8.2","6.4","323","1.1","1011.3","67","","","","","","","","","","","","","",""
"  -->","15:12:00","","","5930.177","6943.435326 N","01741.561178 E","","321.46","0.3","8.2","7.3","322","1.7","1011.3","68","","","","","","","","","","","","","",""
"  -->","15:13:00","","","5930.177","6943.435113 N","01741.561515 E","","321.05","0.3","8.2","6.6","310","1.3","1011.4","69","","","","","","","","","","","","","",""
"  -->","15:14:00","","","5930.177","6943.435081 N","01741.561473 E","","321.97","0.1","8.2","5.5","303","1.2","1011.3","69","","","","","","","","","","","","","",""
"  -->","15:15:00","","","5930.177","6943.435284 N","01741.560668 E","","320.75","0.5","8.3","6.8","339","1.4","1011.4","69","","","","","","","","","","","","","",""
"  -->","15:16:00","","","5930.177","6943.434980 N","01741.561103 E","","321.01","0.2","8.3","5.2","306","1.2","1011.4","69","","","","","","","","","","","","","",""
"  -->","15:17:00","","","5930.177","6943.436030 N","01741.562458 E","","323.07","0.2","8.2","7.7","278","1.5","1011.4","70","","","","","","","","","","","","","",""
"  -->","15:18:00","","","5930.177","6943.436771 N","01741.564928 E","","323.12","0.5","8.3","10.1","276","1.7","1011.6","69","","","","","","","","","","","","","",""
"  -->","15:19:00","","","5930.177","6943.436545 N","01741.562834 E","","322.42","0.3","8.2","8.9","274","1.3","1011.7","66","","","","","","","","","","","","","",""
"  -->","15:20:00","","","5930.177","6943.436304 N","01741.565221 E","","320.94","0.4","8.2","16.6","317","1.5","1011.7","66","","","","","","","","","","","","","",""
"  -->","15:21:00","","","5930.177","6943.434922 N","01741.557507 E","","318.84","0.3","8.2","10.6","328","1.3","1011.7","70","","","","","","","","","","","","","",""
"  -->","15:22:00","","","5930.177","6943.435226 N","01741.560472 E","","321.53","0.1","8.3","13.0","303","1.6","1011.1","67","","","","","","","","","","","","","",""
"  -->","15:23:00","","","5930.177","6943.436002 N","01741.565818 E","","325.85","0.1","8.3","14.9","300","1.4","1011.3","73","","","","","","","","","","","","","",""
"  -->","15:24:00","","","5930.177","6943.436248 N","01741.565253 E","","320.88","0.2","8.3","13.3","298","1.3","1011.5","73","","","","","","","","","","","","","",""
"  -->","15:25:00","","","5930.177","6943.435799 N","01741.562476 E","","323.06","0.1","8.3","16.1","297","1.0","1011.5","82","","","","","","","","","","","","","",""
"  -->","15:26:00","","","5930.177","6943.435819 N","01741.564146 E","","323.99","0.2","8.3","16.2","292","0.7","1011.5","76","","","","","","","","","","","","","",""
"  -->","15:27:00","","","5930.177","6943.435844 N","01741.563050 E","","319.53","0.5","8.3","12.9","304","0.7","1011.6","79","","","","","","","","","","","","","",""
"  -->","15:28:00","","","5930.177","6943.435210 N","01741.557703 E","","319.91","0.2","8.3","15.0","306","1.0","1011.7","85","","","","","","","","","","","","","",""
"  -->","15:29:00","","","5930.177","6943.435805 N","01741.561799 E","","322.15","0.2","8.3","13.3","313","0.4","1011.4","83","","","","","","","","","","","","","",""
"  -->","15:30:00","","","5930.177","6943.435326 N","01741.561938 E","","321.10","0.5","8.3","15.9","314","0.3","1011.5","86","","","","","","","","","","","","","",""
"  -->","15:31:00","","","5930.177","6943.435171 N","01741.561032 E","","320.58","0.1","8.3","14.8","313","0.0","1011.5","83","","","","","","","","","","","","","",""
"  -->","15:32:00","","","5930.177","6943.436007 N","01741.559235 E","","320.12","0.2","8.3","11.4","327","-0.1","1011.3","82","","","","","","","","","","","","","",""
"  -->","15:33:00","","","5930.177","6943.435265 N","01741.563188 E","","322.28","0.1","8.3","13.6","315","0.2","1011.3","80","","","","","","","","","","","","","",""
