"Ship:","4174","","Survey:","2023001016","","Date:","21.11.2023"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","10:58:00","","","6245.016","6940.747127 N","01859.598341 E","","229.00","0.0","5.9","3.0","241","-2.1","1019.9","72","","","","","","","","","","","","","",""
"  -->","10:59:00","","","6245.016","6940.747040 N","01859.598658 E","","228.57","0.0","5.9","2.1","230","-2.2","1019.9","72","","","","","","","","","","","","","",""
"  -->","11:00:00","","","6245.016","6940.747043 N","01859.598648 E","","228.56","0.0","5.9","2.8","227","-2.1","1019.8","72","","","","","","","","","","","","","",""
"  -->","11:01:00","","","6245.016","6940.746982 N","01859.598718 E","","228.34","0.0","5.9","3.3","237","-2.2","1019.8","72","","","","","","","","","","","","","",""
"  -->","11:02:00","","","6245.016","6940.747059 N","01859.598515 E","","228.69","0.0","5.9","2.0","225","-2.2","1019.8","71","","","","","","","","","","","","","",""
"  -->","11:03:00","","","6245.016","6940.747045 N","01859.598543 E","","228.64","0.0","5.9","2.0","231","-2.3","1019.8","72","","","","","","","","","","","","","",""
"  -->","11:04:00","","","6245.016","6940.747022 N","01859.598675 E","","228.50","0.0","5.9","2.2","232","-2.3","1019.8","71","","","","","","","","","","","","","",""
"  -->","11:05:00","","","6245.016","6940.747038 N","01859.598620 E","","228.61","0.0","5.8","3.1","227","-2.3","1019.8","72","","","","","","","","","","","","","",""
"  -->","11:06:00","","","6245.016","6940.747077 N","01859.598478 E","","228.81","0.0","5.9","2.5","196","-2.3","1019.8","72","","","","","","","","","","","","","",""
"  -->","11:07:00","","","6245.016","6940.747067 N","01859.598514 E","","228.78","0.0","5.9","3.4","218","-2.3","1019.8","72","","","","","","","","","","","","","",""
"  -->","11:08:00","","","6245.016","6940.747060 N","01859.598600 E","","228.71","0.0","5.9","4.6","195","-2.3","1019.7","72","","","","","","","","","","","","","",""
"  -->","11:09:00","","","6245.016","6940.747134 N","01859.598295 E","","229.10","0.0","5.9","4.0","218","-2.3","1019.7","71","","","","","","","","","","","","","",""
"  -->","11:10:00","","","6245.016","6940.747131 N","01859.598286 E","","229.09","0.0","5.8","2.9","205","-2.2","1019.8","71","","","","","","","","","","","","","",""
"  -->","11:11:00","","","6245.016","6940.747136 N","01859.598301 E","","229.10","0.0","5.8","3.3","196","-2.2","1019.7","71","","","","","","","","","","","","","",""
"  -->","11:12:00","","","6245.016","6940.747133 N","01859.598300 E","","229.09","0.0","5.8","3.6","215","-2.2","1019.7","71","","","","","","","","","","","","","",""
"  -->","11:13:00","","","6245.016","6940.747129 N","01859.598334 E","","229.07","0.0","5.8","3.0","220","-2.2","1019.7","71","","","","","","","","","","","","","",""
"  -->","11:14:00","","","6245.016","6940.746994 N","01859.598815 E","","228.44","0.0","5.9","2.6","227","-2.2","1019.8","72","","","","","","","","","","","","","",""
"  -->","11:15:00","","","6245.016","6940.747092 N","01859.598446 E","","228.92","0.0","5.9","1.5","172","-2.2","1019.7","71","","","","","","","","","","","","","",""
"  -->","11:16:00","","","6245.016","6940.747093 N","01859.598402 E","","228.95","0.0","5.9","2.4","202","-2.2","1019.8","71","","","","","","","","","","","","","",""
"  -->","11:17:00","","","6245.016","6940.747113 N","01859.598369 E","","229.03","0.0","5.9","2.4","230","-2.2","1019.8","72","","","","","","","","","","","","","",""
"  -->","11:18:00","","","6245.016","6940.747134 N","01859.598303 E","","229.12","0.0","5.9","1.8","217","-2.2","1019.8","72","","","","","","","","","","","","","",""
"  -->","11:19:00","","","6245.016","6940.747130 N","01859.598288 E","","229.09","0.0","5.9","2.4","208","-2.2","1019.8","71","","","","","","","","","","","","","",""
"  -->","11:20:00","","","6245.016","6940.747121 N","01859.598310 E","","229.06","0.0","5.9","1.0","210","-2.2","1019.8","71","","","","","","","","","","","","","",""
"  -->","11:21:00","","","6245.016","6940.747077 N","01859.598454 E","","228.85","0.0","5.9","2.9","246","-2.2","1019.8","71","","","","","","","","","","","","","",""
"  -->","11:22:00","","","6245.016","6940.747030 N","01859.598626 E","","228.62","0.0","5.9","3.7","202","-2.2","1019.8","71","","","","","","","","","","","","","",""
"  -->","11:23:00","","","6245.016","6940.747067 N","01859.598545 E","","228.74","0.0","5.9","2.2","209","-2.2","1019.8","71","","","","","","","","","","","","","",""
"  -->","11:24:00","","","6245.016","6940.746983 N","01859.598821 E","","228.35","0.0","5.8","2.0","222","-2.3","1019.8","70","","","","","","","","","","","","","",""
"  -->","11:25:00","","","6245.016","6940.747059 N","01859.598527 E","","228.75","0.0","5.8","2.7","221","-2.3","1019.7","70","","","","","","","","","","","","","",""
"  -->","11:26:00","","","6245.016","6940.747017 N","01859.598708 E","","228.52","0.0","5.8","2.8","271","-2.2","1019.7","70","","","","","","","","","","","","","",""
"  -->","11:27:00","","","6245.016","6940.747033 N","01859.598776 E","","228.52","0.0","5.8","4.9","227","-2.2","1019.7","70","","","","","","","","","","","","","",""
"  -->","11:28:00","","","6245.016","6940.746996 N","01859.598875 E","","228.36","0.0","5.8","4.1","236","-2.2","1019.7","70","","","","","","","","","","","","","",""
"  -->","11:29:00","","","6245.016","6940.746973 N","01859.598810 E","","228.35","0.0","5.8","4.1","255","-2.3","1019.7","70","","","","","","","","","","","","","",""
"  -->","11:30:00","","","6245.016","6940.746964 N","01859.598844 E","","228.29","0.0","5.8","4.6","239","-2.3","1019.7","70","","","","","","","","","","","","","",""
"  -->","11:31:00","","","6245.016","6940.746960 N","01859.598836 E","","228.28","0.0","5.8","4.1","235","-2.3","1019.7","70","","","","","","","","","","","","","",""
"  -->","11:32:00","","","6245.016","6940.746992 N","01859.598817 E","","228.34","0.0","5.9","3.2","223","-2.2","1019.7","70","","","","","","","","","","","","","",""
"  -->","11:33:00","","","6245.016","6940.747008 N","01859.598713 E","","228.43","0.0","5.9","2.4","232","-2.2","1019.7","70","","","","","","","","","","","","","",""
"  -->","11:34:00","","","6245.016","6940.747035 N","01859.598552 E","","228.59","0.0","5.9","2.3","243","-2.2","1019.7","71","","","","","","","","","","","","","",""
"  -->","11:35:00","","","6245.016","6940.746964 N","01859.598793 E","","228.24","0.0","5.9","2.8","235","-2.2","1019.7","71","","","","","","","","","","","","","",""
"  -->","11:36:00","","","6245.016","6940.746997 N","01859.598728 E","","228.38","0.0","5.9","2.7","206","-2.3","1019.7","71","","","","","","","","","","","","","",""
"  -->","11:37:00","","","6245.016","6940.747129 N","01859.598254 E","","229.00","0.0","5.9","2.9","185","-2.2","1019.7","71","","","","","","","","","","","","","",""
"  -->","11:38:00","","","6245.016","6940.747144 N","01859.598243 E","","229.03","0.0","5.9","1.4","204","-2.2","1019.7","70","","","","","","","","","","","","","",""
"  -->","11:39:00","","","6245.016","6940.747144 N","01859.598254 E","","229.04","0.0","5.9","3.7","217","-2.2","1019.7","70","","","","","","","","","","","","","",""
"  -->","11:40:00","","","6245.016","6940.747137 N","01859.598278 E","","229.01","0.0","5.9","2.8","224","-2.2","1019.7","71","","","","","","","","","","","","","",""
"  -->","11:41:00","","","6245.016","6940.746947 N","01859.598950 E","","228.12","0.0","5.9","3.2","239","-2.2","1019.7","71","","","","","","","","","","","","","",""
"  -->","11:42:00","","","6245.016","6940.747064 N","01859.598489 E","","228.69","0.0","5.9","3.1","212","-2.2","1019.7","71","","","","","","","","","","","","","",""
"  -->","11:43:00","","","6245.016","6940.747079 N","01859.598430 E","","228.80","0.0","5.9","3.2","211","-2.2","1019.6","71","","","","","","","","","","","","","",""
"  -->","11:44:00","","","6245.016","6940.747088 N","01859.598396 E","","228.87","0.0","5.9","2.3","216","-2.2","1019.7","71","","","","","","","","","","","","","",""
"  -->","11:45:00","","","6245.016","6940.747133 N","01859.598268 E","","229.06","0.0","5.9","2.4","216","-2.2","1019.6","71","","","","","","","","","","","","","",""
"  -->","11:46:00","","","6245.016","6940.747133 N","01859.598268 E","","229.04","0.0","5.9","4.2","213","-2.2","1019.6","72","","","","","","","","","","","","","",""
"  -->","11:47:00","","","6245.016","6940.747146 N","01859.598280 E","","229.07","0.0","5.9","3.4","204","-2.3","1019.6","72","","","","","","","","","","","","","",""
"  -->","11:48:00","","","6245.016","6940.747108 N","01859.598358 E","","228.95","0.0","5.9","4.7","218","-2.3","1019.6","72","","","","","","","","","","","","","",""
"  -->","11:49:00","","","6245.016","6940.747108 N","01859.598354 E","","228.92","0.0","5.9","3.9","231","-2.3","1019.6","72","","","","","","","","","","","","","",""
"  -->","11:50:00","","","6245.016","6940.747135 N","01859.598261 E","","229.07","0.0","5.8","3.9","215","-2.3","1019.5","72","","","","","","","","","","","","","",""
"  -->","11:51:00","","","6245.016","6940.747129 N","01859.598258 E","","229.08","0.0","5.8","2.9","204","-2.3","1019.5","72","","","","","","","","","","","","","",""
"  -->","11:52:00","","","6245.016","6940.747137 N","01859.598261 E","","229.07","0.0","5.8","4.3","206","-2.3","1019.5","72","","","","","","","","","","","","","",""
"  -->","11:53:00","","","6245.016","6940.747128 N","01859.598275 E","","229.08","0.0","5.8","2.7","193","-2.2","1019.5","72","","","","","","","","","","","","","",""
"  -->","11:54:00","","","6245.016","6940.747122 N","01859.598253 E","","229.07","0.0","5.8","2.5","190","-2.3","1019.5","72","","","","","","","","","","","","","",""
"  -->","11:55:00","","","6245.016","6940.747072 N","01859.598394 E","","228.84","0.0","5.8","3.1","186","-2.3","1019.5","71","","","","","","","","","","","","","",""
"  -->","11:56:00","","","6245.016","6940.747133 N","01859.598260 E","","229.07","0.0","5.8","3.9","185","-2.3","1019.5","70","","","","","","","","","","","","","",""
"  -->","11:57:00","","","6245.016","6940.747131 N","01859.598264 E","","229.07","0.0","5.8","2.8","182","-2.3","1019.5","70","","","","","","","","","","","","","",""
"  -->","11:58:00","","","6245.016","6940.747129 N","01859.598251 E","","229.08","0.0","5.8","2.9","190","-2.4","1019.5","69","","","","","","","","","","","","","",""
"  -->","11:59:00","","","6245.016","6940.747134 N","01859.598258 E","","229.08","0.0","5.8","2.3","201","-2.3","1019.4","70","","","","","","","","","","","","","",""
"  -->","12:00:00","","","6245.016","6940.747122 N","01859.598254 E","","229.07","0.0","5.8","2.4","204","-2.2","1019.4","70","","","","","","","","","","","","","",""
"  -->","12:01:00","","","6245.016","6940.747130 N","01859.598263 E","","229.09","0.0","5.8","2.2","180","-2.3","1019.4","70","","","","","","","","","","","","","",""
"  -->","12:02:00","","","6245.016","6940.747131 N","01859.598269 E","","229.09","0.0","5.8","2.2","231","-2.3","1019.4","70","","","","","","","","","","","","","",""
"  -->","12:03:00","","","6245.016","6940.747060 N","01859.598465 E","","228.81","0.0","5.8","1.7","244","-2.3","1019.4","69","","","","","","","","","","","","","",""
"  -->","12:04:00","","","6245.016","6940.746935 N","01859.598864 E","","228.25","0.0","5.8","2.4","211","-2.3","1019.4","69","","","","","","","","","","","","","",""
"  -->","12:05:00","","","6245.016","6940.747025 N","01859.598547 E","","228.65","0.0","5.8","0.5","321","-2.3","1019.4","69","","","","","","","","","","","","","",""
"  -->","12:06:00","","","6245.016","6940.747064 N","01859.598417 E","","228.84","0.0","5.8","1.3","254","-2.3","1019.4","69","","","","","","","","","","","","","",""
"  -->","12:07:00","","","6245.016","6940.747000 N","01859.598644 E","","228.56","0.0","5.9","0.9","254","-2.3","1019.4","69","","","","","","","","","","","","","",""
"  -->","12:08:00","","","6245.016","6940.746969 N","01859.598713 E","","228.42","0.0","5.9","0.9","136","-2.3","1019.4","69","","","","","","","","","","","","","",""
"  -->","12:09:00","","","6245.016","6940.747095 N","01859.598291 E","","228.98","0.0","5.9","1.3","85","-2.2","1019.4","68","","","","","","","","","","","","","",""
"  -->","12:10:00","","","6245.016","6940.747062 N","01859.598422 E","","228.85","0.0","5.9","1.1","54","-2.2","1019.5","68","","","","","","","","","","","","","",""
"  -->","12:11:00","","","6245.016","6940.746994 N","01859.598682 E","","228.47","0.0","5.9","0.4","13","-1.8","1019.5","68","","","","","","","","","","","","","",""
"  -->","12:12:00","","","6245.016","6940.746948 N","01859.598765 E","","228.33","0.0","5.9","1.4","28","-1.6","1019.5","70","","","","","","","","","","","","","",""
"  -->","12:13:00","","","6245.016","6940.747014 N","01859.598547 E","","228.63","0.0","5.9","1.4","302","-2.0","1019.5","69","","","","","","","","","","","","","",""
"  -->","12:14:00","","","6245.016","6940.746958 N","01859.598732 E","","228.40","0.0","5.9","1.1","276","-2.1","1019.5","69","","","","","","","","","","","","","",""
"  -->","12:15:00","","","6245.016","6940.746947 N","01859.598854 E","","228.34","0.0","5.8","0.9","258","-2.2","1019.5","69","","","","","","","","","","","","","",""
"  -->","12:16:00","","","6245.016","6940.747024 N","01859.598551 E","","228.69","0.0","5.8","1.9","240","-2.2","1019.5","69","","","","","","","","","","","","","",""
"  -->","12:17:00","","","6245.016","6940.747061 N","01859.598429 E","","228.85","0.0","5.8","2.3","168","-2.3","1019.5","70","","","","","","","","","","","","","",""
"  -->","12:18:00","","","6245.016","6940.747110 N","01859.598284 E","","229.04","0.0","5.9","1.8","170","-2.2","1019.5","70","","","","","","","","","","","","","",""
"  -->","12:19:00","","","6245.016","6940.747121 N","01859.598239 E","","229.11","0.0","5.9","1.6","152","-2.1","1019.5","70","","","","","","","","","","","","","",""
"  -->","12:20:00","","","6245.016","6940.747084 N","01859.598398 E","","228.94","0.0","5.9","0.6","171","-2.2","1019.5","70","","","","","","","","","","","","","",""
"  -->","12:21:00","","","6245.016","6940.746987 N","01859.598764 E","","228.42","0.0","5.9","1.3","114","-2.1","1019.5","70","","","","","","","","","","","","","",""
"  -->","12:22:00","","","6245.016","6940.746955 N","01859.598792 E","","228.32","0.0","5.9","0.7","145","-2.1","1019.5","70","","","","","","","","","","","","","",""
"  -->","12:23:00","","","6245.016","6940.746964 N","01859.598851 E","","228.33","0.0","5.9","1.1","273","-1.7","1019.6","69","","","","","","","","","","","","","",""
"  -->","12:24:00","","","6245.016","6940.746932 N","01859.598849 E","","228.27","0.0","5.9","2.4","237","-1.8","1019.6","73","","","","","","","","","","","","","",""
"  -->","12:25:00","","","6245.016","6940.746993 N","01859.598589 E","","228.62","0.0","5.9","0.8","255","-2.1","1019.6","70","","","","","","","","","","","","","",""
"  -->","12:26:00","","","6245.016","6940.747044 N","01859.598506 E","","228.78","0.0","5.9","0.3","121","-2.2","1019.6","70","","","","","","","","","","","","","",""
"  -->","12:27:00","","","6245.016","6940.747047 N","01859.598487 E","","228.76","0.0","5.9","0.3","258","-2.2","1019.6","70","","","","","","","","","","","","","",""
"  -->","12:28:00","","","6245.016","6940.747034 N","01859.598546 E","","228.68","0.0","5.9","0.7","99","-1.9","1019.6","70","","","","","","","","","","","","","",""
"  -->","12:29:00","","","6245.016","6940.747045 N","01859.598495 E","","228.73","0.0","5.9","0.4","356","-1.6","1019.6","69","","","","","","","","","","","","","",""
"  -->","12:30:00","","","6245.016","6940.747031 N","01859.598568 E","","228.65","0.0","5.9","0.5","264","-1.3","1019.5","69","","","","","","","","","","","","","",""
"  -->","12:31:00","","","6245.016","6940.747037 N","01859.598519 E","","228.66","0.0","5.9","0.9","113","-1.3","1019.5","71","","","","","","","","","","","","","",""
"  -->","12:32:00","","","6245.016","6940.747120 N","01859.598267 E","","229.02","0.0","5.9","1.4","164","-1.8","1019.5","69","","","","","","","","","","","","","",""
"  -->","12:33:00","","","6245.016","6940.747125 N","01859.598247 E","","229.07","0.0","5.9","3.2","197","-1.9","1019.5","70","","","","","","","","","","","","","",""
"  -->","12:34:00","","","6245.016","6940.747143 N","01859.598235 E","","229.09","0.0","5.9","1.4","180","-2.1","1019.5","70","","","","","","","","","","","","","",""
"  -->","12:35:00","","","6245.016","6940.747137 N","01859.598225 E","","229.10","0.0","5.9","1.1","197","-2.2","1019.5","70","","","","","","","","","","","","","",""
"  -->","12:36:00","","","6245.016","6940.747136 N","01859.598249 E","","229.07","0.0","5.9","0.9","180","-2.2","1019.4","70","","","","","","","","","","","","","",""
"  -->","12:37:00","","","6245.016","6940.747117 N","01859.598313 E","","229.00","0.0","5.9","0.7","176","-2.1","1019.4","70","","","","","","","","","","","","","",""
"  -->","12:38:00","","","6245.016","6940.747140 N","01859.598244 E","","229.12","0.0","5.9","3.0","150","-2.0","1019.4","70","","","","","","","","","","","","","",""
"  -->","12:39:00","","","6245.016","6940.747139 N","01859.598237 E","","229.13","0.0","5.9","3.1","155","-2.0","1019.5","71","","","","","","","","","","","","","",""
"  -->","12:40:00","","","6245.016","6940.747142 N","01859.598236 E","","229.15","0.0","5.9","1.7","180","-2.1","1019.4","71","","","","","","","","","","","","","",""
"  -->","12:41:00","","","6245.016","6940.747140 N","01859.598229 E","","229.17","0.0","5.9","2.7","170","-2.1","1019.5","71","","","","","","","","","","","","","",""
"  -->","12:42:00","","","6245.016","6940.747139 N","01859.598232 E","","229.17","0.0","5.9","1.6","186","-2.1","1019.4","71","","","","","","","","","","","","","",""
"  -->","12:43:00","","","6245.016","6940.747132 N","01859.598224 E","","229.17","0.0","5.9","1.3","147","-2.1","1019.4","71","","","","","","","","","","","","","",""
"  -->","12:44:00","","","6245.016","6940.747137 N","01859.598236 E","","229.16","0.0","5.9","1.8","182","-2.0","1019.4","71","","","","","","","","","","","","","",""
"  -->","12:45:00","","","6245.016","6940.747107 N","01859.598292 E","","229.06","0.0","5.9","0.9","239","-1.9","1019.4","71","","","","","","","","","","","","","",""
"  -->","12:46:00","","","6245.016","6940.747046 N","01859.598472 E","","228.81","0.0","5.9","0.7","181","-1.9","1019.4","72","","","","","","","","","","","","","",""
"  -->","12:47:00","","","6245.016","6940.747064 N","01859.598432 E","","228.87","0.0","5.9","1.1","238","-2.0","1019.4","72","","","","","","","","","","","","","",""
"  -->","12:48:00","","","6245.016","6940.747125 N","01859.598212 E","","229.17","0.0","5.9","0.6","174","-2.0","1019.4","72","","","","","","","","","","","","","",""
"  -->","12:49:00","","","6245.016","6940.747063 N","01859.598426 E","","228.87","0.0","5.9","2.0","182","-2.0","1019.3","72","","","","","","","","","","","","","",""
"  -->","12:50:00","","","6245.016","6940.747077 N","01859.598350 E","","228.97","0.0","5.9","1.5","148","-2.1","1019.3","71","","","","","","","","","","","","","",""
"  -->","12:51:00","","","6245.016","6940.747110 N","01859.598297 E","","229.07","0.0","5.9","0.8","125","-2.0","1019.3","71","","","","","","","","","","","","","",""
"  -->","12:52:00","","","6245.016","6940.747108 N","01859.598261 E","","229.05","0.0","5.9","1.4","165","-2.0","1019.3","71","","","","","","","","","","","","","",""
"  -->","12:53:00","","","6245.016","6940.747071 N","01859.598387 E","","228.91","0.0","5.9","0.4","81","-2.0","1019.3","71","","","","","","","","","","","","","",""
"  -->","12:54:00","","","6245.016","6940.746998 N","01859.598612 E","","228.58","0.0","5.9","0.8","340","-2.0","1019.3","71","","","","","","","","","","","","","",""
"  -->","12:55:00","","","6245.016","6940.746951 N","01859.598798 E","","228.36","0.0","5.9","0.4","285","-2.0","1019.3","71","","","","","","","","","","","","","",""
"  -->","12:56:00","","","6245.016","6940.747037 N","01859.598453 E","","228.80","0.0","5.9","1.2","12","-2.0","1019.3","71","","","","","","","","","","","","","",""
"  -->","12:57:00","","","6245.016","6940.747112 N","01859.598283 E","","229.06","0.0","5.9","1.1","35","-2.0","1019.3","71","","","","","","","","","","","","","",""
"  -->","12:58:00","","","6245.016","6940.747079 N","01859.598320 E","","228.94","0.0","5.9","0.6","10","-2.0","1019.3","71","","","","","","","","","","","","","",""
"  -->","12:59:00","","","6245.016","6940.747015 N","01859.598550 E","","228.65","0.0","5.9","0.4","37","-2.0","1019.3","71","","","","","","","","","","","","","",""
"  -->","13:00:00","","","6245.016","6940.747001 N","01859.598634 E","","228.53","0.0","5.9","0.5","144","-2.0","1019.3","71","","","","","","","","","","","","","",""
"  -->","13:01:00","","","6245.016","6940.747081 N","01859.598369 E","","228.89","0.0","5.9","1.3","84","-2.0","1019.3","71","","","","","","","","","","","","","",""
"  -->","13:02:00","","","6245.016","6940.747089 N","01859.598355 E","","228.94","0.0","5.9","0.2","304","-2.0","1019.3","71","","","","","","","","","","","","","",""
"  -->","13:03:00","","","6245.016","6940.747058 N","01859.598699 E","","228.63","0.0","5.9","0.6","14","-1.8","1019.3","70","","","","","","","","","","","","","",""
"  -->","13:04:00","","","6245.016","6940.746954 N","01859.598859 E","","228.29","0.0","5.9","1.1","300","-1.6","1019.2","70","","","","","","","","","","","","","",""
"  -->","13:05:00","","","6245.016","6940.746954 N","01859.598778 E","","228.35","0.0","5.9","1.7","233","-1.9","1019.2","71","","","","","","","","","","","","","",""
"  -->","13:06:00","","","6245.016","6940.747030 N","01859.598520 E","","228.68","0.0","5.9","0.8","280","-2.0","1019.2","70","","","","","","","","","","","","","",""
"  -->","13:07:00","","","6245.016","6940.747057 N","01859.598455 E","","228.81","0.0","5.9","1.6","261","-2.0","1019.2","71","","","","","","","","","","","","","",""
"  -->","13:08:00","","","6245.016","6940.747039 N","01859.598458 E","","228.76","0.0","5.9","1.0","212","-2.1","1019.2","71","","","","","","","","","","","","","",""
"  -->","13:09:00","","","6245.016","6940.747099 N","01859.598193 E","","229.05","0.0","5.9","1.1","214","-2.0","1019.1","71","","","","","","","","","","","","","",""
"  -->","13:10:00","","","6245.016","6940.747103 N","01859.598180 E","","229.03","0.0","5.9","0.8","207","-2.0","1019.1","72","","","","","","","","","","","","","",""
"  -->","13:11:00","","","6245.016","6940.747026 N","01859.598313 E","","229.02","0.0","5.9","1.2","200","-2.0","1019.1","72","","","","","","","","","","","","","",""
"  -->","13:12:00","","","6245.016","6940.741311 N","01859.606097 E","","228.58","0.7","5.9","0.6","281","-2.0","1019.1","72","","","","","","","","","","","","","",""
"  -->","13:13:00","","","6245.030","6940.722489 N","01859.603580 E","","220.99","1.7","5.9","1.3","182","-1.9","1019.1","72","","","","","","","","","","","","","",""
"  -->","13:14:00","","","6245.066","6940.691777 N","01859.552142 E","","219.42","2.6","5.8","3.4","224","-1.9","1019.1","72","","","","","","","","","","","","","",""
"  -->","13:15:00","","","6245.115","6940.650025 N","01859.475729 E","","204.18","3.4","5.8","3.0","247","-1.9","1019.1","72","","","","","","","","","","","","","",""
"  -->","13:16:00","","","6245.179","6940.589901 N","01859.408200 E","","191.63","4.3","5.8","2.4","235","-1.9","1019.0","71","","","","","","","","","","","","","",""
"  -->","13:17:00","","","6245.258","6940.513841 N","01859.360909 E","","192.54","5.1","5.8","3.9","229","-1.9","1019.0","71","","","","","","","","","","","","","",""
"  -->","13:18:00","","","6245.346","6940.427487 N","01859.303525 E","","195.05","5.6","5.7","3.2","241","-1.8","1018.9","70","","","","","","","","","","","","","",""
"  -->","13:19:00","","","6245.441","6940.335139 N","01859.234607 E","","195.15","5.9","5.8","4.8","232","-1.8","1018.8","70","","","","","","","","","","","","","",""
"  -->","13:20:00","","","6245.540","6940.239151 N","01859.166157 E","","194.56","6.0","5.8","6.7","230","-1.8","1018.8","70","","","","","","","","","","","","","",""
"  -->","13:21:00","","","6245.640","6940.142218 N","01859.098624 E","","196.03","5.9","5.8","6.3","236","-1.8","1018.6","70","","","","","","","","","","","","","",""
"  -->","13:22:00","","","6245.735","6940.052270 N","01859.020423 E","","202.14","5.4","5.8","8.4","229","-1.7","1018.6","69","","","","","","","","","","","","","",""
"  -->","13:23:00","","","6245.819","6939.974164 N","01858.933768 E","","204.38","4.6","5.9","8.5","214","-1.7","1018.6","69","","","","","","","","","","","","","",""
"  -->","13:24:00","","","6245.893","6939.907190 N","01858.859229 E","","202.40","4.2","5.9","8.3","223","-1.7","1018.5","70","","","","","","","","","","","","","",""
"  -->","13:25:00","","","6245.963","6939.840824 N","01858.793173 E","","204.07","4.2","5.9","6.9","231","-1.8","1018.5","69","","","","","","","","","","","","","",""
"  -->","13:26:00","","","6246.033","6939.775834 N","01858.718119 E","","205.40","4.2","5.9","5.9","230","-1.7","1018.5","69","","","","","","","","","","","","","",""
"  -->","13:27:00","","","6246.097","6939.717643 N","01858.642223 E","","210.87","3.4","6.0","5.3","235","-1.8","1018.6","69","","","","","","","","","","","","","",""
"  -->","13:28:00","","","6246.149","6939.671757 N","01858.575239 E","","202.08","2.8","6.0","6.2","236","-1.8","1018.6","70","","","","","","","","","","","","","",""
"  -->","13:29:00","","","6246.192","6939.631930 N","01858.536465 E","","196.82","2.4","6.0","6.5","238","-1.8","1018.6","69","","","","","","","","","","","","","",""
"  -->","13:30:00","","","6246.230","6939.594616 N","01858.506341 E","","203.06","2.2","6.0","5.5","227","-1.7","1018.6","69","","","","","","","","","","","","","",""
"  -->","13:31:00","","","6246.265","6939.562509 N","01858.472661 E","","189.44","1.7","6.0","6.5","219","-1.8","1018.6","69","","","","","","","","","","","","","",""
"  -->","13:32:00","","","6246.282","6939.544709 N","01858.449404 E","","161.97","0.7","6.0","5.2","210","-1.7","1018.6","69","","","","","","","","","","","","","",""
"  -->","13:33:00","","","6246.282","6939.538801 N","01858.428738 E","","151.57","0.6","6.0","5.7","217","-1.7","1018.5","69","","","","","","","","","","","","","",""
"  -->","13:34:00","","","6246.282","6939.529994 N","01858.416556 E","","143.83","0.4","6.0","4.2","226","-1.8","1018.6","69","","","","","","","","","","","","","",""
"  -->","13:35:00","","","6246.282","6939.528439 N","01858.405670 E","","142.60","0.2","6.0","4.1","223","-1.8","1018.6","70","","","","","","","","","","","","","",""
"  -->","13:36:00","","","6246.282","6939.525916 N","01858.396017 E","","138.89","0.2","6.0","5.4","227","-1.7","1018.6","70","","","","","","","","","","","","","",""
"  -->","13:37:00","","","6246.282","6939.525872 N","01858.389436 E","","141.91","0.1","6.1","6.2","226","-1.7","1018.6","69","","","","","","","","","","","","","",""
"  -->","13:38:00","","","6246.282","6939.525328 N","01858.383253 E","","142.53","0.1","6.1","6.6","220","-1.7","1018.6","70","","","","","","","","","","","","","",""
"  -->","13:39:00","","","6246.282","6939.525464 N","01858.379121 E","","140.43","0.0","6.1","5.6","226","-1.8","1018.6","70","","","","","","","","","","","","","",""
"  -->","13:40:00","","","6246.282","6939.525854 N","01858.379922 E","","142.48","0.0","6.1","5.7","224","-1.8","1018.6","70","","","","","","","","","","","","","",""
"  -->","13:41:00","","","6246.282","6939.526176 N","01858.379643 E","","142.77","0.0","6.1","6.7","230","-1.8","1018.6","70","","","","","","","","","","","","","",""
"  -->","13:42:00","","","6246.282","6939.526604 N","01858.379308 E","","139.92","0.1","6.1","5.3","227","-1.8","1018.5","71","","","","","","","","","","","","","",""
"  -->","13:43:00","","","6246.282","6939.523550 N","01858.392083 E","","136.11","0.6","6.1","4.7","229","-1.9","1018.5","70","","","","","","","","","","","","","",""
"  -->","13:44:00","","","6246.282","6939.521415 N","01858.406464 E","","136.71","0.0","6.1","5.7","223","-1.8","1018.5","71","","","","","","","","","","","","","",""
"  -->","13:45:00","","","6246.282","6939.517962 N","01858.403360 E","","142.03","0.3","6.1","5.4","227","-1.8","1018.5","71","","","","","","","","","","","","","",""
"  -->","13:46:00","","","6246.282","6939.516958 N","01858.401325 E","","139.37","0.1","6.1","6.2","232","-1.8","1018.5","70","","","","","","","","","","","","","",""
"  -->","13:47:00","","","6246.282","6939.516875 N","01858.401381 E","","140.32","0.0","6.1","8.3","218","-1.7","1018.5","69","","","","","","","","","","","","","",""
"  -->","13:48:00","","","6246.282","6939.516877 N","01858.400525 E","","138.98","0.0","6.1","5.8","220","-1.6","1018.4","70","","","","","","","","","","","","","",""
"  -->","13:49:00","","","6246.282","6939.516883 N","01858.400506 E","","139.00","0.0","6.1","5.2","218","-1.7","1018.4","69","","","","","","","","","","","","","",""
